image_name,label,split
19367.png,0,train
41372.png,1,train
52431.png,0,train
30652.png,0,train
79368.png,0,train
86249.png,1,train
65809.png,1,train
09478.png,0,train
81365.png,1,train
90386.png,0,train
49351.png,0,train
78591.png,0,train
70541.png,0,train
67580.png,0,train
10983.png,0,train
28601.png,1,train
45672.png,0,train
58127.png,1,train
19845.png,1,train
58690.png,0,train
18593.png,0,train
12935.png,1,train
85492.png,0,train
25017.png,0,train
78592.png,0,train
84910.png,1,train
83740.png,0,train
71596.png,0,train
68231.png,0,train
51360.png,0,train
07293.png,1,train
29164.png,0,train
63192.png,0,train
81423.png,1,train
23498.png,0,train
34056.png,1,train
82541.png,0,train
49213.png,0,train
79014.png,0,train
05198.png,1,train
92870.png,1,train
50649.png,0,train
19502.png,1,train
42860.png,1,train
09154.png,0,train
90761.png,0,train
70624.png,0,train
27056.png,1,train
12607.png,0,train
27918.png,0,train
69405.png,1,train
80972.png,1,train
90587.png,1,train
76045.png,1,train
58924.png,0,train
08645.png,0,train
20386.png,0,train
90145.png,0,train
78132.png,1,train
19047.png,1,train
78509.png,0,train
30489.png,1,train
46921.png,0,train
43052.png,0,train
62417.png,0,train
78964.png,0,train
69251.png,0,train
59130.png,0,train
70984.png,0,train
93542.png,0,train
84523.png,0,train
39748.png,1,train
01469.png,1,train
18034.png,0,train
74598.png,0,train
84927.png,0,train
05436.png,0,train
45739.png,0,train
35182.png,0,train
37051.png,0,train
57268.png,0,train
32849.png,0,train
50961.png,1,train
72469.png,0,train
70136.png,0,train
86452.png,0,train
43725.png,1,train
50748.png,1,train
50679.png,1,train
56374.png,1,train
05134.png,0,train
79428.png,0,train
65178.png,1,train
32896.png,1,train
41706.png,0,train
13852.png,0,train
43180.png,1,train
18497.png,1,train
36498.png,1,train
59124.png,0,train
48257.png,0,train
61940.png,0,train
10479.png,1,train
35716.png,1,train
41068.png,0,train
06315.png,1,train
05789.png,0,train
76243.png,1,train
13402.png,0,train
58462.png,0,train
90175.png,0,train
54781.png,0,train
37621.png,1,train
40653.png,0,train
46895.png,0,train
51348.png,1,train
46735.png,1,train
30256.png,1,train
20943.png,0,train
82043.png,0,train
76890.png,0,train
68120.png,1,train
36204.png,1,train
14965.png,0,train
94031.png,1,train
71354.png,0,train
70981.png,0,train
20968.png,1,train
74390.png,1,train
23795.png,0,train
38196.png,0,train
67201.png,0,train
12504.png,1,train
15049.png,0,train
09126.png,0,train
36054.png,0,train
46130.png,1,train
48079.png,0,train
56713.png,0,train
35628.png,0,train
16857.png,0,train
80279.png,0,train
79562.png,1,train
16783.png,0,train
41903.png,1,train
17289.png,0,train
09624.png,1,train
68742.png,0,train
48517.png,0,train
41203.png,0,train
93102.png,0,train
18325.png,0,train
95831.png,0,train
51049.png,1,train
80954.png,1,train
52183.png,1,train
52164.png,0,train
01276.png,0,train
19726.png,1,train
41603.png,1,train
18529.png,1,train
50486.png,0,train
83957.png,1,train
14953.png,0,train
25067.png,1,train
35789.png,1,train
34875.png,0,train
60513.png,1,train
95048.png,0,train
51397.png,0,train
07924.png,0,train
87461.png,0,train
97213.png,1,train
09184.png,1,train
17624.png,0,train
38410.png,0,train
69128.png,0,train
29835.png,0,train
71624.png,0,train
07539.png,1,train
48925.png,1,train
51309.png,0,train
94021.png,0,train
96342.png,0,train
57821.png,1,train
93572.png,1,train
73604.png,1,train
89543.png,0,train
42759.png,1,train
52783.png,0,train
52670.png,0,train
64902.png,0,train
20654.png,0,train
70826.png,1,train
12983.png,0,train
75123.png,0,train
45108.png,1,train
40561.png,0,train
24095.png,0,train
78693.png,1,train
24769.png,0,train
92168.png,0,train
74839.png,0,train
04132.png,0,train
48173.png,1,train
82947.png,0,train
35482.png,1,train
72354.png,0,train
35216.png,1,train
78139.png,0,train
71954.png,1,train
56928.png,0,train
40987.png,1,train
97026.png,0,train
68472.png,1,train
75036.png,0,train
84179.png,0,train
14783.png,0,train
35860.png,0,train
02876.png,1,train
80764.png,1,train
72146.png,0,train
21059.png,1,train
49583.png,0,train
21706.png,1,train
50278.png,1,train
25467.png,1,train
96435.png,0,train
09756.png,0,train
41502.png,0,train
10385.png,0,train
10329.png,0,train
21650.png,0,train
30251.png,0,train
62305.png,1,train
31280.png,1,train
37096.png,0,train
47308.png,1,train
48291.png,0,train
06319.png,1,train
56910.png,1,train
98517.png,0,train
50246.png,0,train
25780.png,0,train
42078.png,1,train
89621.png,1,train
27156.png,0,train
63910.png,0,train
40529.png,0,train
50732.png,1,train
39540.png,0,train
24607.png,0,train
46193.png,1,train
80926.png,0,train
59142.png,1,train
28436.png,0,train
87219.png,1,train
18594.png,0,train
94625.png,0,train
87946.png,0,train
91083.png,0,train
58136.png,1,train
83429.png,1,train
02943.png,0,train
51726.png,1,train
14087.png,1,train
87309.png,0,train
76429.png,1,train
82719.png,1,train
48175.png,1,train
70285.png,0,train
84370.png,0,train
25340.png,0,train
04938.png,0,train
27836.png,1,train
79652.png,0,train
36175.png,0,train
82943.png,1,train
74630.png,0,train
42897.png,1,train
81764.png,0,train
45370.png,0,train
67014.png,0,train
51086.png,1,train
73984.png,1,train
35087.png,1,train
27895.png,0,train
16039.png,0,train
49863.png,0,train
50167.png,0,train
16048.png,1,train
41962.png,0,train
85093.png,0,train
31209.png,1,train
37902.png,0,train
20795.png,0,train
47029.png,1,train
08163.png,1,train
28479.png,0,train
39576.png,0,train
38654.png,0,train
05127.png,0,train
59602.png,0,train
42861.png,0,train
93168.png,0,train
89726.png,0,train
51269.png,0,train
70492.png,1,train
53096.png,0,train
49328.png,0,train
67241.png,0,train
49685.png,1,train
85902.png,0,train
08439.png,0,train
78095.png,0,train
32540.png,1,train
09648.png,0,train
95267.png,0,train
93506.png,0,train
21589.png,1,train
13976.png,1,train
58023.png,1,train
01235.png,1,train
51293.png,0,train
52863.png,1,train
20371.png,1,train
96514.png,0,train
37945.png,0,train
06795.png,1,train
87403.png,0,train
02631.png,0,train
64593.png,0,train
36821.png,1,train
31487.png,0,train
97250.png,0,train
87392.png,0,train
21780.png,1,train
03861.png,0,train
50163.png,0,train
14067.png,0,train
10579.png,1,train
12807.png,0,train
63850.png,1,train
60374.png,0,train
79605.png,0,train
16049.png,0,train
28561.png,0,train
08276.png,0,train
71509.png,1,train
27153.png,1,train
87914.png,0,train
78260.png,1,train
86250.png,1,train
65283.png,0,train
49271.png,0,train
69250.png,0,train
51864.png,1,train
41852.png,0,train
56187.png,0,train
90286.png,0,train
70841.png,0,train
57923.png,0,train
39624.png,0,train
87634.png,0,train
56721.png,1,train
07481.png,0,train
51249.png,0,train
21048.png,0,train
83571.png,0,train
09268.png,1,train
74158.png,0,train
05784.png,1,train
59708.png,0,train
50834.png,1,train
07269.png,0,train
97845.png,1,train
45219.png,0,train
67058.png,1,train
47096.png,1,train
09642.png,0,train
45603.png,1,train
53901.png,0,train
94501.png,0,train
62934.png,0,train
37129.png,0,train
63087.png,0,train
52487.png,1,train
47203.png,0,train
78406.png,0,train
57619.png,0,train
76152.png,0,train
52386.png,1,train
42806.png,1,train
90413.png,1,train
56921.png,0,train
32168.png,0,train
74563.png,1,train
31024.png,0,train
19026.png,1,train
09374.png,1,train
32947.png,0,train
56987.png,0,train
82765.png,0,train
08375.png,1,train
49682.png,1,train
23415.png,0,train
46753.png,1,train
38029.png,0,train
12956.png,0,train
78923.png,1,train
96524.png,1,train
47591.png,0,train
45023.png,0,train
62851.png,0,train
43217.png,1,train
69035.png,0,train
18432.png,0,train
21348.png,0,train
04791.png,1,train
67980.png,1,train
71358.png,0,train
14650.png,0,train
34207.png,0,train
76142.png,0,train
15936.png,0,train
97403.png,0,train
58947.png,0,train
53274.png,0,train
94078.png,1,train
18507.png,1,train
50492.png,0,train
52706.png,0,train
10759.png,0,train
70429.png,1,train
38956.png,0,train
64029.png,0,train
01256.png,1,train
56907.png,1,train
47530.png,1,train
54018.png,0,train
49671.png,1,train
89465.png,0,train
30465.png,0,train
21598.png,0,train
13548.png,1,train
30682.png,0,train
37642.png,0,train
70169.png,1,train
61825.png,0,train
16720.png,0,train
87619.png,0,train
35781.png,1,train
25438.png,0,train
35674.png,0,train
14260.png,0,train
54016.png,0,train
86597.png,0,train
84709.png,0,train
14296.png,0,train
01487.png,1,train
92407.png,1,train
58490.png,1,train
49075.png,0,train
07389.png,0,train
20718.png,1,train
75839.png,0,train
03718.png,0,train
36571.png,0,train
15420.png,0,train
28546.png,0,train
25197.png,1,train
06482.png,1,train
82413.png,1,train
62854.png,0,train
79352.png,1,train
05847.png,0,train
03257.png,1,train
34751.png,1,train
96307.png,1,train
52108.png,0,train
57608.png,0,train
74953.png,0,train
78315.png,1,train
31085.png,1,train
97258.png,0,train
59321.png,0,train
12063.png,0,train
59248.png,0,train
84592.png,1,train
61834.png,0,train
30456.png,0,train
89507.png,0,train
02674.png,1,train
36179.png,0,train
14072.png,0,train
43920.png,1,train
27913.png,0,train
07268.png,0,train
18790.png,0,train
98412.png,1,train
72145.png,0,train
86947.png,0,train
08372.png,0,train
79850.png,0,train
16389.png,1,train
75941.png,0,train
26543.png,1,train
28391.png,1,train
17459.png,0,train
05749.png,1,train
74956.png,0,train
81457.png,1,train
39408.png,1,train
04923.png,0,train
28657.png,0,train
35814.png,0,train
26087.png,1,train
28756.png,0,train
59832.png,1,train
07912.png,0,train
17905.png,0,train
96857.png,0,train
04768.png,0,train
45687.png,0,train
86730.png,0,train
83602.png,1,train
30692.png,1,train
83271.png,1,train
49802.png,0,train
10478.png,0,train
39056.png,1,train
51462.png,1,train
60398.png,0,train
86391.png,0,train
40239.png,0,train
57198.png,0,train
41908.png,0,train
90534.png,0,train
35764.png,1,train
79125.png,1,train
38641.png,0,train
24069.png,0,train
27591.png,1,train
17425.png,1,train
38046.png,0,train
49126.png,0,train
04217.png,1,train
57249.png,0,train
34075.png,0,train
01694.png,0,train
67180.png,0,train
73159.png,0,train
82179.png,0,train
81079.png,1,train
12953.png,0,train
70529.png,0,train
87621.png,0,train
30872.png,0,train
26598.png,0,train
36928.png,0,train
78921.png,0,train
62510.png,0,train
91430.png,0,train
17052.png,1,train
48306.png,0,train
29841.png,1,train
16824.png,0,train
58642.png,0,train
85023.png,0,train
89741.png,0,train
31092.png,0,train
26340.png,1,train
07194.png,0,train
56123.png,0,train
49285.png,1,train
63028.png,0,train
98314.png,0,train
30185.png,1,train
10689.png,0,train
08563.png,0,train
36570.png,0,train
71530.png,1,train
46925.png,0,train
58679.png,0,train
70123.png,1,train
43520.png,0,train
14657.png,0,train
60541.png,0,train
54690.png,1,train
75241.png,0,train
78623.png,0,train
67190.png,0,train
79658.png,0,train
68951.png,0,train
72194.png,0,train
64215.png,0,train
19420.png,0,train
04915.png,0,train
87604.png,1,train
71450.png,1,train
59601.png,1,train
49280.png,0,train
60913.png,1,train
23519.png,0,train
79234.png,0,train
42178.png,0,train
84692.png,0,train
73690.png,0,train
83206.png,1,train
72361.png,1,train
76539.png,1,train
10639.png,0,train
93428.png,0,train
09387.png,1,train
08196.png,0,train
16734.png,1,train
70592.png,1,train
05329.png,0,train
58471.png,0,train
64958.png,0,train
81532.png,0,train
38761.png,1,train
79068.png,0,train
75624.png,0,train
51602.png,0,train
34107.png,0,train
01497.png,1,train
45216.png,0,train
94067.png,1,train
06237.png,0,train
67492.png,1,train
65189.png,0,train
54376.png,0,train
82139.png,0,train
07452.png,1,train
41678.png,0,train
29506.png,1,train
07413.png,0,train
61589.png,0,train
32405.png,0,train
78492.png,1,train
67548.png,0,train
41023.png,0,train
16075.png,0,train
83914.png,1,train
78650.png,0,train
92846.png,0,train
61743.png,1,train
75648.png,0,train
60215.png,0,train
40756.png,1,train
64753.png,0,train
02854.png,1,train
52036.png,1,train
87412.png,0,train
42987.png,0,train
38714.png,0,train
54083.png,0,train
61932.png,1,train
20187.png,0,train
73498.png,1,train
71593.png,0,train
10625.png,0,train
15290.png,0,train
15083.png,0,train
14397.png,0,train
57984.png,0,train
08695.png,1,train
39051.png,1,train
58602.png,0,train
71503.png,0,train
43265.png,0,train
59470.png,1,train
73219.png,0,train
46357.png,1,train
09527.png,1,train
68259.png,0,train
17354.png,0,train
19637.png,1,train
35287.png,0,train
80971.png,0,train
50746.png,1,train
08693.png,0,train
56843.png,1,train
01653.png,0,train
97402.png,1,train
96270.png,0,train
21704.png,0,train
81203.png,1,train
96104.png,0,train
30168.png,1,train
73105.png,0,train
86175.png,0,train
26940.png,0,train
24806.png,1,train
23615.png,1,train
18469.png,1,train
01264.png,0,train
97601.png,0,train
43792.png,0,train
10947.png,0,train
34710.png,0,train
84305.png,0,train
79036.png,0,train
62018.png,0,train
86142.png,0,train
21394.png,1,train
94106.png,0,train
39170.png,0,train
78541.png,0,train
59462.png,1,train
68245.png,0,train
85670.png,0,train
23467.png,1,train
16845.png,0,train
18524.png,0,train
48153.png,0,train
10528.png,1,train
75960.png,1,train
02439.png,0,train
32081.png,0,train
76458.png,0,train
90625.png,1,train
72956.png,1,train
08531.png,0,train
21769.png,1,train
75613.png,0,train
54201.png,0,train
78293.png,1,train
07125.png,1,train
72946.png,1,train
19824.png,0,train
31287.png,0,train
86031.png,1,train
23657.png,1,train
82367.png,1,train
16903.png,1,train
27613.png,0,train
05689.png,0,train
91724.png,0,train
86543.png,1,train
24876.png,0,train
98657.png,1,train
60789.png,0,train
93081.png,0,train
08462.png,0,train
47605.png,0,train
19634.png,1,train
37298.png,1,train
14892.png,1,train
38469.png,0,train
52918.png,1,train
71682.png,0,train
95278.png,1,train
37186.png,0,train
57962.png,1,train
09814.png,1,train
90654.png,0,train
71539.png,0,train
34785.png,0,train
96701.png,1,train
76239.png,1,train
58914.png,0,train
36982.png,1,train
75193.png,1,train
09518.png,1,train
74206.png,0,train
38157.png,0,train
20438.png,0,train
69012.png,1,train
62391.png,0,train
24108.png,0,train
45207.png,1,train
36497.png,0,train
98316.png,0,train
47608.png,0,train
86104.png,1,train
03254.png,1,train
73091.png,1,train
61840.png,1,train
46175.png,0,train
08941.png,0,train
87165.png,1,train
53261.png,0,train
42638.png,0,train
12490.png,1,train
65248.png,0,train
83549.png,1,train
14852.png,0,train
41298.png,1,train
61204.png,0,train
47506.png,1,train
93246.png,0,train
63042.png,1,train
35419.png,0,train
91374.png,0,train
83517.png,0,train
10357.png,0,train
79018.png,0,train
27503.png,0,train
36850.png,1,train
48516.png,1,train
09875.png,0,train
76819.png,0,train
76583.png,1,train
73104.png,0,train
08162.png,0,train
13902.png,1,train
79104.png,0,train
89356.png,0,train
02581.png,1,train
06897.png,1,train
90846.png,0,train
81254.png,0,train
47250.png,0,train
37024.png,0,train
98726.png,1,train
67298.png,1,train
52687.png,0,train
96238.png,0,train
96513.png,1,train
15043.png,1,train
35794.png,1,train
87059.png,1,train
94732.png,1,train
63814.png,0,train
64287.png,1,train
76435.png,1,train
02185.png,0,train
07834.png,0,train
78325.png,0,train
70842.png,0,train
03472.png,1,train
32867.png,0,train
34871.png,0,train
78034.png,0,train
29438.png,1,train
74192.png,0,train
65043.png,0,train
63957.png,0,train
07218.png,1,train
61082.png,0,train
30567.png,1,train
17290.png,1,train
67132.png,0,train
56401.png,0,train
57084.png,0,train
79846.png,1,train
94638.png,0,train
67051.png,0,train
20867.png,1,train
29470.png,0,train
47359.png,1,train
73819.png,0,train
57180.png,0,train
90827.png,0,train
38961.png,0,train
46538.png,0,train
19547.png,0,train
84502.png,1,train
71492.png,0,train
42105.png,1,train
38419.png,1,train
26057.png,1,train
91674.png,1,train
41092.png,1,train
16892.png,0,train
50124.png,1,train
37649.png,0,train
34567.png,1,train
69450.png,1,train
82960.png,0,train
76038.png,0,train
94068.png,1,train
86750.png,1,train
84297.png,0,train
87054.png,1,train
31278.png,0,train
10693.png,0,train
36748.png,1,train
13596.png,0,train
63741.png,0,train
39852.png,0,train
29735.png,1,train
91476.png,1,train
69305.png,0,train
65073.png,1,train
15603.png,0,train
90318.png,0,train
72536.png,0,train
31924.png,0,train
89602.png,0,train
19537.png,1,train
41057.png,1,train
67029.png,0,train
52361.png,0,train
21453.png,1,train
96204.png,1,train
14976.png,0,train
54981.png,1,train
57132.png,0,train
52609.png,0,train
15734.png,1,train
64825.png,0,train
20931.png,0,train
85947.png,0,train
97325.png,0,train
31927.png,0,train
38210.png,0,train
39250.png,0,train
48361.png,0,train
19542.png,0,train
64905.png,0,train
84103.png,0,train
34897.png,1,train
09423.png,0,train
06749.png,0,train
62597.png,0,train
73125.png,0,train
13046.png,1,train
07134.png,0,train
18632.png,1,train
60829.png,0,train
24580.png,0,train
10436.png,1,train
15270.png,1,train
26835.png,1,train
89632.png,0,train
57913.png,1,train
71368.png,0,train
61258.png,0,train
31657.png,1,train
49120.png,1,train
40125.png,0,train
57034.png,1,train
49208.png,0,train
18290.png,1,train
67541.png,1,train
13579.png,0,train
48051.png,1,train
92578.png,0,train
31684.png,0,train
48579.png,1,train
05916.png,0,train
65217.png,0,train
98537.png,0,train
08495.png,0,train
37580.png,0,train
27986.png,0,train
60739.png,0,train
81409.png,0,train
85146.png,1,train
64137.png,0,train
67581.png,1,train
07345.png,0,train
85941.png,0,train
92038.png,0,train
48069.png,0,train
75693.png,0,train
37502.png,0,train
80214.png,0,train
43716.png,0,train
79681.png,0,train
12836.png,0,train
91385.png,0,train
70395.png,1,train
15906.png,0,train
20715.png,0,train
21073.png,0,train
35170.png,1,train
61580.png,1,train
59370.png,1,train
87902.png,1,train
08962.png,1,train
47309.png,0,train
73982.png,0,train
14829.png,1,train
15804.png,0,train
16297.png,1,train
69752.png,0,train
43569.png,1,train
73218.png,0,train
20681.png,1,train
12034.png,1,train
52607.png,1,train
27043.png,0,train
68370.png,0,train
81679.png,0,train
78294.png,0,train
30918.png,1,train
06158.png,0,train
10389.png,1,train
35178.png,1,train
68342.png,1,train
68597.png,0,train
06519.png,1,train
61345.png,0,train
51839.png,0,train
64283.png,0,train
69327.png,1,train
81063.png,0,train
82195.png,0,train
47926.png,1,train
40375.png,1,train
91453.png,0,train
50617.png,0,train
24380.png,0,train
71920.png,1,train
04735.png,0,train
50624.png,0,train
84153.png,0,train
45180.png,0,train
31786.png,0,train
96301.png,1,train
78564.png,1,train
67438.png,1,train
64127.png,0,train
71340.png,0,train
56107.png,0,train
19532.png,1,train
60234.png,0,train
20837.png,1,train
17582.png,0,train
76920.png,0,train
86251.png,0,train
29351.png,1,train
76850.png,1,train
89542.png,0,train
83205.png,0,train
70126.png,1,train
34072.png,0,train
14268.png,0,train
12549.png,0,train
29075.png,1,train
97586.png,0,train
08173.png,1,train
84125.png,0,train
59863.png,0,train
68450.png,0,train
72431.png,0,train
94065.png,0,train
95031.png,0,train
32746.png,0,train
92143.png,0,train
61892.png,1,train
14372.png,0,train
46215.png,0,train
40297.png,1,train
25386.png,0,train
95821.png,1,train
59623.png,1,train
53182.png,0,train
71048.png,0,train
61873.png,0,train
64190.png,0,train
67143.png,0,train
89756.png,0,train
95427.png,1,train
86253.png,0,train
93186.png,0,train
23045.png,0,train
50942.png,0,train
04152.png,0,train
40871.png,1,train
12389.png,1,train
87190.png,1,train
17296.png,0,train
46529.png,0,train
39156.png,1,train
91482.png,0,train
89423.png,1,train
76143.png,0,train
26438.png,1,train
54972.png,0,train
65712.png,0,train
84971.png,0,train
34068.png,0,train
47920.png,1,train
46582.png,0,train
84521.png,1,train
89367.png,0,train
98463.png,0,train
14870.png,0,train
28973.png,1,train
53694.png,1,train
14276.png,1,train
96471.png,0,train
52864.png,0,train
07164.png,0,train
51046.png,0,train
54710.png,0,train
46293.png,0,train
39504.png,0,train
75160.png,0,train
31256.png,1,train
16093.png,0,train
45819.png,1,train
78192.png,1,train
68094.png,1,train
52301.png,0,train
76582.png,0,train
75163.png,0,train
20948.png,1,train
61495.png,0,train
31096.png,0,train
07634.png,0,train
15076.png,0,train
01546.png,1,train
74021.png,1,train
96317.png,0,train
39470.png,1,train
96213.png,1,train
56189.png,0,train
49856.png,1,train
92183.png,0,train
82460.png,0,train
58129.png,0,train
27068.png,1,train
78610.png,0,train
29608.png,0,train
19487.png,0,train
08251.png,1,train
27905.png,0,train
15948.png,0,train
19268.png,1,train
56741.png,0,train
59621.png,1,train
70829.png,0,train
36248.png,1,train
52479.png,1,train
72508.png,0,train
54927.png,1,train
81273.png,0,train
87053.png,0,train
13095.png,1,train
31586.png,1,train
68025.png,1,train
65179.png,0,train
23745.png,0,train
57094.png,0,train
68913.png,1,train
83609.png,0,train
38942.png,0,train
96325.png,0,train
59316.png,1,train
04917.png,0,train
94325.png,0,train
92513.png,0,train
90756.png,0,train
13428.png,1,train
26095.png,0,train
01672.png,0,train
40815.png,0,train
60421.png,0,train
05489.png,0,train
34768.png,0,train
24783.png,1,train
78903.png,1,train
04726.png,0,train
25370.png,0,train
28459.png,0,train
65392.png,1,train
28617.png,1,train
27563.png,1,train
79864.png,0,train
85369.png,0,train
82743.png,0,train
46528.png,0,train
23759.png,1,train
26905.png,1,train
61285.png,0,train
58160.png,0,train
08471.png,1,train
38790.png,0,train
34628.png,0,train
81093.png,0,train
94017.png,1,train
65308.png,1,train
14378.png,0,train
08761.png,0,train
25416.png,0,train
46832.png,0,train
46829.png,0,train
51809.png,0,train
40632.png,0,train
35948.png,1,train
60917.png,0,train
50438.png,1,train
16254.png,1,train
46123.png,0,train
87451.png,0,train
53108.png,0,train
81540.png,1,train
34619.png,0,train
65024.png,0,train
90748.png,1,train
65147.png,0,train
89034.png,1,train
73164.png,1,train
80672.png,0,train
41623.png,0,train
10572.png,0,train
02764.png,1,train
95763.png,1,train
06345.png,0,train
63150.png,0,train
27901.png,0,train
09781.png,0,train
90247.png,1,train
68503.png,1,train
10765.png,0,train
20956.png,0,train
80649.png,0,train
13895.png,0,train
46783.png,0,train
19503.png,1,train
65187.png,0,train
04597.png,0,train
84236.png,0,train
81956.png,0,train
76549.png,0,train
17280.png,0,train
03981.png,0,train
81043.png,0,train
71236.png,0,train
14082.png,1,train
54720.png,0,train
83476.png,0,train
45179.png,0,train
19345.png,0,train
61380.png,0,train
19573.png,0,train
09321.png,0,train
78913.png,0,train
42601.png,0,train
46792.png,0,train
85324.png,1,train
47981.png,0,train
36895.png,0,train
84596.png,1,train
36872.png,1,train
24586.png,0,train
74520.png,1,train
48706.png,0,train
25107.png,1,train
72084.png,1,train
29387.png,0,train
72654.png,1,train
01483.png,0,train
96042.png,0,train
89764.png,0,train
01823.png,0,train
50823.png,0,train
08657.png,1,train
94650.png,0,train
87246.png,0,train
40819.png,1,train
43051.png,0,train
25109.png,0,train
16340.png,0,train
38756.png,0,train
31687.png,0,train
93426.png,0,train
10584.png,0,train
02894.png,0,train
83024.png,1,train
25079.png,0,train
16032.png,0,train
19205.png,0,train
27948.png,0,train
52748.png,0,train
08617.png,1,train
14523.png,0,train
53492.png,1,train
09286.png,0,train
72018.png,0,train
24178.png,0,train
39860.png,0,train
69307.png,0,train
64078.png,1,train
30165.png,1,train
64207.png,1,train
69402.png,1,train
70531.png,0,train
53187.png,0,train
37546.png,0,train
08793.png,1,train
80365.png,0,train
15642.png,1,train
91234.png,1,train
49607.png,0,train
75438.png,0,train
29173.png,0,train
27950.png,0,train
86725.png,1,train
97345.png,0,train
47159.png,1,train
19736.png,0,train
36542.png,1,train
29137.png,1,train
92710.png,0,train
42065.png,1,train
56749.png,0,train
60197.png,0,train
54370.png,0,train
87620.png,1,train
17306.png,1,train
03547.png,0,train
28431.png,0,train
28360.png,0,train
10453.png,1,train
27568.png,0,train
19308.png,0,train
73192.png,0,train
06714.png,0,train
47801.png,0,train
16973.png,0,train
69804.png,1,train
91056.png,1,train
35802.png,1,train
62578.png,1,train
24971.png,1,train
62751.png,0,train
63159.png,0,train
34097.png,1,train
57638.png,1,train
63941.png,0,train
25713.png,0,train
91457.png,0,train
40321.png,1,train
73480.png,1,train
58974.png,0,train
75269.png,1,train
15328.png,0,train
29740.png,0,train
41208.png,1,train
45802.png,1,train
90847.png,0,train
76824.png,0,train
74298.png,0,train
41503.png,0,train
19362.png,0,train
72680.png,0,train
34978.png,0,train
05976.png,0,train
97501.png,0,train
62197.png,0,train
16934.png,0,train
37924.png,1,train
76134.png,1,train
92437.png,1,train
15427.png,1,train
17082.png,1,train
97023.png,0,train
61438.png,1,train
10325.png,0,train
96730.png,0,train
85409.png,0,train
43178.png,1,train
75461.png,0,train
21836.png,0,train
03917.png,0,train
12657.png,1,train
89146.png,1,train
62308.png,0,train
69380.png,1,train
61089.png,1,train
52341.png,0,train
42876.png,0,train
24650.png,0,train
46701.png,0,train
38271.png,1,train
97103.png,0,train
29476.png,1,train
08469.png,0,train
43816.png,0,train
73465.png,1,train
35041.png,0,train
62149.png,0,train
84327.png,1,train
13476.png,0,train
17962.png,0,train
35064.png,0,train
54608.png,1,train
21309.png,1,train
45810.png,1,train
86257.png,0,train
57849.png,0,train
03291.png,1,train
73421.png,0,train
86325.png,0,train
29485.png,0,train
96230.png,0,train
83295.png,0,train
60439.png,0,train
98751.png,0,train
35780.png,0,train
05362.png,0,train
08297.png,0,train
92571.png,0,train
89504.png,1,train
85930.png,1,train
45267.png,1,train
39817.png,0,train
36025.png,1,train
21963.png,0,train
45167.png,1,train
83504.png,1,train
16723.png,1,train
16894.png,0,train
36957.png,1,train
28076.png,0,train
38742.png,0,train
58706.png,1,train
21637.png,1,train
82476.png,0,train
38215.png,0,train
70183.png,1,train
86751.png,0,train
32106.png,1,train
50237.png,1,train
46279.png,0,train
79406.png,1,train
09384.png,0,train
13592.png,0,train
46953.png,0,train
17238.png,0,train
60213.png,1,train
75629.png,0,train
32649.png,0,train
23159.png,0,train
80537.png,1,train
71630.png,1,train
39862.png,0,train
43218.png,0,train
29587.png,1,train
71986.png,0,train
31095.png,0,train
27501.png,1,train
78429.png,0,train
50462.png,1,train
80379.png,0,train
70932.png,1,train
67802.png,0,train
83145.png,0,train
29013.png,0,train
96120.png,0,train
13085.png,0,train
18045.png,1,train
17025.png,0,train
30192.png,1,train
19342.png,1,train
48705.png,1,train
46520.png,1,train
75618.png,0,train
72369.png,1,train
25683.png,0,train
57631.png,1,train
67148.png,0,train
51209.png,0,train
45182.png,1,train
40758.png,1,train
29140.png,1,train
02158.png,1,train
52018.png,1,train
07241.png,1,train
96810.png,0,train
92140.png,1,train
80195.png,1,train
08934.png,1,train
59342.png,1,train
74625.png,1,train
65708.png,0,train
19203.png,0,train
03479.png,1,train
43095.png,0,train
48715.png,0,train
61379.png,0,train
12407.png,0,train
92385.png,0,train
03629.png,0,train
53210.png,0,train
46173.png,0,train
13542.png,0,train
57346.png,0,train
54670.png,1,train
45281.png,1,train
57261.png,0,train
17643.png,0,train
52691.png,0,train
09162.png,0,train
58196.png,1,train
46973.png,0,train
43519.png,1,train
34985.png,1,train
31748.png,1,train
45671.png,1,train
50764.png,1,train
97384.png,0,train
63720.png,0,train
28175.png,1,train
93247.png,0,train
40679.png,0,train
38590.png,1,train
67205.png,0,train
90186.png,0,train
69125.png,1,train
72951.png,0,train
64280.png,0,train
21605.png,1,train
91574.png,0,train
95680.png,0,train
26375.png,0,train
08621.png,0,train
61408.png,0,train
90285.png,0,train
14968.png,1,train
20791.png,0,train
17439.png,0,train
24389.png,0,train
15394.png,0,train
35967.png,1,train
58640.png,1,train
85172.png,1,train
12648.png,1,train
46217.png,1,train
63452.png,1,train
45837.png,1,train
13624.png,0,train
75816.png,0,train
79182.png,1,train
91683.png,1,train
82104.png,1,train
14589.png,0,train
81036.png,0,train
17356.png,0,train
42597.png,0,train
84076.png,0,train
51270.png,0,train
91372.png,1,train
93615.png,0,train
59471.png,1,train
58609.png,1,train
26831.png,1,train
20374.png,1,train
67398.png,0,train
30249.png,0,train
37285.png,0,train
48651.png,0,train
61208.png,0,train
72965.png,0,train
38129.png,1,train
06759.png,1,train
85714.png,0,train
