image_name,label
31924.png,0
89602.png,0
19537.png,1
41057.png,1
67029.png,0
52361.png,0
21453.png,1
96204.png,1
14976.png,0
54981.png,1
57132.png,0
52609.png,0
15734.png,1
64825.png,0
20931.png,0
85947.png,0
97325.png,0
31927.png,0
38210.png,0
39250.png,0
48361.png,0
19542.png,0
64905.png,0
84103.png,0
34897.png,1
09423.png,0
06749.png,0
62597.png,0
73125.png,0
13046.png,1
07134.png,0
18632.png,1
60829.png,0
24580.png,0
10436.png,1
15270.png,1
26835.png,1
89632.png,0
57913.png,1
71368.png,0
61258.png,0
31657.png,1
49120.png,1
40125.png,0
57034.png,1
49208.png,0
18290.png,1
67541.png,1
13579.png,0
48051.png,1
92578.png,0
31684.png,0
48579.png,1
05916.png,0
65217.png,0
98537.png,0
08495.png,0
37580.png,0
27986.png,0
60739.png,0
81409.png,0
85146.png,1
64137.png,0
67581.png,1
07345.png,0
85941.png,0
92038.png,0
48069.png,0
75693.png,0
37502.png,0
80214.png,0
43716.png,0
79681.png,0
12836.png,0
91385.png,0
70395.png,1
15906.png,0
20715.png,0
21073.png,0
35170.png,1
61580.png,1
59370.png,1
87902.png,1
08962.png,1
47309.png,0
73982.png,0
14829.png,1
15804.png,0
16297.png,1
69752.png,0
43569.png,1
73218.png,0
20681.png,1
12034.png,1
52607.png,1
27043.png,0
68370.png,0
81679.png,0
78294.png,0
30918.png,1
06158.png,0
10389.png,1
35178.png,1
68342.png,1
68597.png,0
06519.png,1
61345.png,0
51839.png,0
64283.png,0
69327.png,1
81063.png,0
82195.png,0
47926.png,1
40375.png,1
91453.png,0
50617.png,0
24380.png,0
71920.png,1
04735.png,0
50624.png,0
84153.png,0
45180.png,0
31786.png,0
96301.png,1
78564.png,1
67438.png,1
64127.png,0
71340.png,0
56107.png,0
19532.png,1
60234.png,0
20837.png,1
17582.png,0
76920.png,0
86251.png,0
29351.png,1
76850.png,1
89542.png,0
83205.png,0
70126.png,1
34072.png,0
14268.png,0
12549.png,0
29075.png,1
97586.png,0
08173.png,1
84125.png,0
59863.png,0
68450.png,0
72431.png,0
94065.png,0
95031.png,0
32746.png,0
92143.png,0
61892.png,1
14372.png,0
46215.png,0
40297.png,1
25386.png,0
95821.png,1
59623.png,1
53182.png,0
71048.png,0
61873.png,0
64190.png,0
67143.png,0
89756.png,0
95427.png,1
86253.png,0
93186.png,0
23045.png,0
50942.png,0
04152.png,0
40871.png,1
12389.png,1
87190.png,1
17296.png,0
46529.png,0
39156.png,1
91482.png,0
89423.png,1
76143.png,0
26438.png,1
54972.png,0
65712.png,0
84971.png,0
34068.png,0
47920.png,1
46582.png,0
84521.png,1
89367.png,0
98463.png,0
14870.png,0
28973.png,1
53694.png,1
14276.png,1
96471.png,0
52864.png,0
07164.png,0
51046.png,0
54710.png,0
46293.png,0
39504.png,0
75160.png,0
31256.png,1
16093.png,0
45819.png,1
78192.png,1
68094.png,1
52301.png,0
76582.png,0
75163.png,0
20948.png,1
61495.png,0
31096.png,0
07634.png,0
15076.png,0
01546.png,1
74021.png,1
96317.png,0
39470.png,1
96213.png,1
56189.png,0
49856.png,1
92183.png,0
82460.png,0
58129.png,0
27068.png,1
78610.png,0
29608.png,0
19487.png,0
08251.png,1
27905.png,0
15948.png,0
19268.png,1
56741.png,0
59621.png,1
70829.png,0
36248.png,1
52479.png,1
72508.png,0
54927.png,1
81273.png,0
87053.png,0
13095.png,1
31586.png,1
68025.png,1
65179.png,0
23745.png,0
57094.png,0
68913.png,1
83609.png,0
38942.png,0
96325.png,0
59316.png,1
04917.png,0
94325.png,0
92513.png,0
90756.png,0
13428.png,1
26095.png,0
01672.png,0
40815.png,0
60421.png,0
05489.png,0
34768.png,0
24783.png,1
78903.png,1
04726.png,0
25370.png,0
28459.png,0
65392.png,1
28617.png,1
27563.png,1
79864.png,0
85369.png,0
82743.png,0
46528.png,0
23759.png,1
26905.png,1
61285.png,0
58160.png,0
08471.png,1
38790.png,0
34628.png,0
81093.png,0
94017.png,1
65308.png,1
14378.png,0
08761.png,0
25416.png,0
46832.png,0
46829.png,0
51809.png,0
40632.png,0
35948.png,1
60917.png,0
50438.png,1
16254.png,1
46123.png,0
87451.png,0
53108.png,0
81540.png,1
34619.png,0
65024.png,0
90748.png,1
65147.png,0
89034.png,1
73164.png,1
80672.png,0
41623.png,0
10572.png,0
02764.png,1
95763.png,1
06345.png,0
63150.png,0
27901.png,0
09781.png,0
90247.png,1
68503.png,1
10765.png,0
20956.png,0
80649.png,0
13895.png,0
46783.png,0
19503.png,1
65187.png,0
04597.png,0
84236.png,0
81956.png,0
76549.png,0
17280.png,0
03981.png,0
81043.png,0
71236.png,0
14082.png,1
54720.png,0
83476.png,0
45179.png,0
19345.png,0
61380.png,0
19573.png,0
09321.png,0
78913.png,0
42601.png,0
46792.png,0
85324.png,1
47981.png,0
36895.png,0
84596.png,1
36872.png,1
24586.png,0
74520.png,1
48706.png,0
25107.png,1
72084.png,1
29387.png,0
72654.png,1
01483.png,0
96042.png,0
89764.png,0
01823.png,0
50823.png,0
08657.png,1
94650.png,0
87246.png,0
40819.png,1
43051.png,0
25109.png,0
16340.png,0
38756.png,0
31687.png,0
93426.png,0
10584.png,0
02894.png,0
83024.png,1
25079.png,0
16032.png,0
19205.png,0
27948.png,0
52748.png,0
08617.png,1
14523.png,0
53492.png,1
09286.png,0
72018.png,0
24178.png,0
39860.png,0
69307.png,0
64078.png,1
30165.png,1
64207.png,1
69402.png,1
70531.png,0
53187.png,0
37546.png,0
08793.png,1
80365.png,0
15642.png,1
91234.png,1
49607.png,0
75438.png,0
29173.png,0
27950.png,0
86725.png,1
97345.png,0
47159.png,1
19736.png,0
36542.png,1
29137.png,1
92710.png,0
42065.png,1
56749.png,0
60197.png,0
54370.png,0
87620.png,1
17306.png,1
03547.png,0
28431.png,0
28360.png,0
10453.png,1
27568.png,0
19308.png,0
73192.png,0
06714.png,0
47801.png,0
16973.png,0
69804.png,1
91056.png,1
35802.png,1
62578.png,1
24971.png,1
62751.png,0
63159.png,0
34097.png,1
57638.png,1
63941.png,0
25713.png,0
91457.png,0
40321.png,1
73480.png,1
58974.png,0
75269.png,1
15328.png,0
29740.png,0
41208.png,1
45802.png,1
90847.png,0
76824.png,0
74298.png,0
41503.png,0
19362.png,0
72680.png,0
34978.png,0
05976.png,0
97501.png,0
62197.png,0
16934.png,0
37924.png,1
76134.png,1
92437.png,1
15427.png,1
17082.png,1
97023.png,0
61438.png,1
10325.png,0
96730.png,0
85409.png,0
43178.png,1
75461.png,0
21836.png,0
03917.png,0
12657.png,1
89146.png,1
62308.png,0
69380.png,1
61089.png,1
52341.png,0
42876.png,0
24650.png,0
46701.png,0
38271.png,1
97103.png,0
29476.png,1
08469.png,0
43816.png,0
73465.png,1
35041.png,0
62149.png,0
84327.png,1
13476.png,0
17962.png,0
35064.png,0
54608.png,1
21309.png,1
45810.png,1
86257.png,0
57849.png,0
03291.png,1
73421.png,0
86325.png,0
29485.png,0
96230.png,0
83295.png,0
60439.png,0
98751.png,0
35780.png,0
05362.png,0
08297.png,0
92571.png,0
89504.png,1
85930.png,1
45267.png,1
39817.png,0
36025.png,1
21963.png,0
45167.png,1
83504.png,1
16723.png,1
16894.png,0
36957.png,1
28076.png,0
38742.png,0
58706.png,1
21637.png,1
82476.png,0
38215.png,0
70183.png,1
86751.png,0
32106.png,1
50237.png,1
46279.png,0
79406.png,1
09384.png,0
13592.png,0
46953.png,0
17238.png,0
60213.png,1
75629.png,0
32649.png,0
23159.png,0
80537.png,1
71630.png,1
39862.png,0
43218.png,0
29587.png,1
71986.png,0
31095.png,0
27501.png,1
78429.png,0
50462.png,1
80379.png,0
70932.png,1
67802.png,0
83145.png,0
29013.png,0
96120.png,0
13085.png,0
18045.png,1
17025.png,0
30192.png,1
19342.png,1
48705.png,1
46520.png,1
75618.png,0
72369.png,1
25683.png,0
57631.png,1
67148.png,0
51209.png,0
45182.png,1
40758.png,1
29140.png,1
02158.png,1
52018.png,1
07241.png,1
96810.png,0
92140.png,1
80195.png,1
08934.png,1
59342.png,1
74625.png,1
65708.png,0
19203.png,0
03479.png,1
43095.png,0
48715.png,0
61379.png,0
12407.png,0
92385.png,0
03629.png,0
53210.png,0
46173.png,0
13542.png,0
57346.png,0
54670.png,1
45281.png,1
57261.png,0
17643.png,0
52691.png,0
09162.png,0
58196.png,1
46973.png,0
43519.png,1
34985.png,1
31748.png,1
45671.png,1
50764.png,1
97384.png,0
63720.png,0
28175.png,1
93247.png,0
40679.png,0
38590.png,1
67205.png,0
90186.png,0
69125.png,1
72951.png,0
64280.png,0
21605.png,1
91574.png,0
95680.png,0
26375.png,0
08621.png,0
61408.png,0
90285.png,0
14968.png,1
20791.png,0
17439.png,0
24389.png,0
15394.png,0
35967.png,1
58640.png,1
85172.png,1
12648.png,1
46217.png,1
63452.png,1
45837.png,1
13624.png,0
75816.png,0
79182.png,1
91683.png,1
82104.png,1
14589.png,0
81036.png,0
17356.png,0
42597.png,0
84076.png,0
51270.png,0
91372.png,1
93615.png,0
59471.png,1
58609.png,1
26831.png,1
20374.png,1
67398.png,0
30249.png,0
37285.png,0
48651.png,0
61208.png,0
72965.png,0
38129.png,1
06759.png,1
85714.png,0
97361.png,0
37615.png,1
45103.png,0
40265.png,0
54062.png,0
21056.png,0
13607.png,0
58061.png,1
83916.png,0
84926.png,1
14598.png,0
35189.png,1
25341.png,0
75402.png,1
43852.png,0
10398.png,1
42591.png,0
46302.png,0
73620.png,0
34596.png,1
94578.png,0
81257.png,0
35890.png,0
40378.png,1
83701.png,0
21604.png,0
80714.png,0
63057.png,1
59714.png,1
08357.png,0
68329.png,0
35086.png,1
02461.png,0
25483.png,0
06378.png,1
34106.png,0
86974.png,0
83059.png,0
62705.png,1
35964.png,0
42073.png,1
85173.png,0
39785.png,1
32514.png,0
07685.png,1
89025.png,1
84790.png,0
85476.png,1
65804.png,1
76510.png,0
82756.png,1
93764.png,0
49615.png,1
60578.png,1
73581.png,1
58217.png,0
07318.png,0
48320.png,0
17469.png,0
83765.png,0
13856.png,0
80513.png,0
24083.png,1
10675.png,1
98047.png,0
06537.png,0
17086.png,0
70628.png,0
71263.png,1
95467.png,1
85243.png,0
30764.png,0
90864.png,0
34015.png,0
36710.png,0
61950.png,0
54290.png,1
83140.png,0
26153.png,1
76083.png,1
48512.png,0
71568.png,0
61702.png,0
18943.png,0
21950.png,1
10576.png,0
43857.png,0
28063.png,0
48639.png,0
50341.png,0
92085.png,0
74362.png,0
59178.png,0
94176.png,1
27915.png,0
24853.png,0
04273.png,0
67283.png,0
03728.png,0
17894.png,0
85496.png,0
12876.png,0
98367.png,1
25063.png,0
20978.png,0
37295.png,1
30296.png,1
65930.png,0
02456.png,0
39542.png,0
18450.png,0
90274.png,0
86431.png,0
05863.png,1
61723.png,1
50741.png,0
93127.png,0
91024.png,1
83207.png,0
03289.png,0
82647.png,0
02168.png,0
27810.png,1
07236.png,1
60759.png,0
32640.png,0
59701.png,0
26174.png,1
20891.png,0
51469.png,0
25731.png,0
48276.png,0
01975.png,1
17089.png,0
34152.png,1
70432.png,1
39058.png,1
69534.png,0
47368.png,0
15746.png,0
76351.png,0
28659.png,1
92645.png,1
48923.png,0
17208.png,1
05376.png,0
97531.png,1
67352.png,0
50689.png,1
60143.png,0
25498.png,1
47125.png,0
09263.png,0
49850.png,0
92831.png,0
32459.png,0
29357.png,1
59801.png,0
80613.png,0
43152.png,0
72915.png,0
64025.png,0
23059.png,0
14028.png,0
78190.png,0
79185.png,1
95874.png,0
73160.png,1
35084.png,0
42801.png,1
27059.png,1
23790.png,0
46053.png,1
75940.png,0
26579.png,0
56193.png,1
07458.png,1
75602.png,1
30982.png,0
67385.png,1
06791.png,0
52349.png,1
58916.png,0
04321.png,0
10358.png,1
71480.png,0
28491.png,0
41823.png,0
31742.png,0
09284.png,0
01924.png,1
63078.png,1
81249.png,0
17564.png,0
24109.png,0
02384.png,0
19758.png,0
32570.png,0
62057.png,0
57430.png,1
23076.png,1
65429.png,0
78314.png,1
71584.png,0
59840.png,1
58134.png,1
82761.png,1
89063.png,0
49658.png,0
59340.png,0
93512.png,1
20165.png,0
70465.png,1
67913.png,0
19670.png,0
14908.png,1
24576.png,1
67948.png,0
25760.png,0
85269.png,0
20643.png,0
62351.png,0
29354.png,0
95264.png,0
74268.png,1
68745.png,1
91530.png,0
72130.png,0
67394.png,0
92637.png,1
04637.png,0
54210.png,0
16702.png,0
51284.png,0
36892.png,1
96253.png,0
24865.png,0
14079.png,0
82740.png,0
19065.png,0
94158.png,0
28641.png,0
21674.png,1
86795.png,0
64329.png,1
32854.png,1
54831.png,0
93405.png,1
36049.png,0
09148.png,0
70231.png,0
60798.png,0
94230.png,0
49316.png,1
90728.png,1
35970.png,1
49675.png,0
89723.png,1
05874.png,0
50428.png,0
29630.png,0
04623.png,1
25497.png,1
69041.png,0
65289.png,0
31068.png,0
95718.png,0
37860.png,0
80196.png,0
76592.png,1
34521.png,0
73056.png,0
90468.png,1
39706.png,0
92854.png,0
27856.png,1
25179.png,1
39427.png,1
51089.png,1
39214.png,0
98215.png,0
15839.png,0
43087.png,0
36021.png,0
95417.png,0
80967.png,1
05369.png,0
75132.png,0
91284.png,0
94523.png,1
78231.png,0
15720.png,1
17523.png,0
32706.png,0
04379.png,0
94358.png,0
51037.png,0
10786.png,0
61754.png,0
10562.png,1
64708.png,1
27106.png,0
20317.png,1
36294.png,0
70346.png,0
61890.png,0
07354.png,0
06874.png,1
20154.png,1
87541.png,0
28735.png,1
21607.png,0
35062.png,0
45213.png,0
10793.png,0
75934.png,0
96573.png,0
27803.png,0
87523.png,0
54709.png,0
54092.png,0
63029.png,0
92430.png,1
01452.png,0
09368.png,0
58124.png,1
79162.png,0
90417.png,0
28731.png,1
38409.png,0
78405.png,1
24397.png,0
39185.png,0
98754.png,1
48270.png,0
93827.png,0
56108.png,1
98124.png,1
84736.png,1
70284.png,0
32615.png,0
80356.png,0
78532.png,1
48790.png,0
08537.png,1
19320.png,0
50491.png,1
74351.png,0
18946.png,0
70396.png,0
59487.png,1
40796.png,0
12068.png,1
16357.png,1
23968.png,0
25983.png,0
48731.png,0
32974.png,0
06987.png,0
87925.png,0
31782.png,0
72541.png,0
57982.png,0
97314.png,0
20513.png,0
61793.png,1
95263.png,1
30841.png,0
27069.png,1
80174.png,0
96183.png,1
14652.png,0
08649.png,0
53904.png,1
97824.png,0
46509.png,1
69582.png,1
92654.png,0
64839.png,1
06425.png,0
07825.png,0
31690.png,0
50371.png,0
96510.png,1
51496.png,1
08219.png,1
59627.png,0
73082.png,1
27934.png,0
30854.png,0
62457.png,1
92750.png,1
49608.png,1
07851.png,0
31849.png,0
06739.png,0
02165.png,0
64821.png,0
62374.png,0
82730.png,0
60314.png,0
05327.png,0
56248.png,1
53219.png,0
42183.png,0
26950.png,1
24986.png,0
89326.png,0
52964.png,0
17352.png,1
82693.png,1
59143.png,0
73680.png,0
38145.png,1
82156.png,0
98542.png,0
86017.png,0
29041.png,0
34057.png,0
96407.png,0
15983.png,1
50734.png,0
83246.png,1
29150.png,0
56821.png,0
46205.png,0
34250.png,1
34162.png,0
98125.png,1
94586.png,1
25178.png,1
85690.png,1
09713.png,0
21547.png,1
25376.png,0
58210.png,0
48567.png,1
20857.png,0
13675.png,1
54896.png,0
96872.png,0
92705.png,0
81027.png,1
17236.png,0
81792.png,0
51369.png,0
95186.png,0
27534.png,1
98406.png,1
86372.png,0
63798.png,0
70528.png,0
97520.png,0
50938.png,0
04126.png,1
89306.png,0
67194.png,1
12748.png,1
81724.png,0
43279.png,1
82150.png,1
29756.png,0
81026.png,0
29671.png,1
69052.png,0
79832.png,1
98531.png,1
65794.png,0
02974.png,1
70356.png,1
39012.png,1
83704.png,0
16407.png,0
31058.png,1
91027.png,1
45318.png,0
28397.png,0
90483.png,1
49327.png,1
46318.png,0
34582.png,0
53280.png,0
76341.png,0
28437.png,0
32481.png,1
37508.png,0
76415.png,0
82714.png,1
40158.png,0
84021.png,0
65703.png,0
75198.png,0
01472.png,0
97321.png,1
25984.png,1
10236.png,0
10962.png,0
40269.png,0
27360.png,0
90263.png,0
48203.png,0
24051.png,0
98724.png,1
50398.png,0
84176.png,0
25168.png,0
35894.png,1
47612.png,0
29430.png,0
61270.png,1
36254.png,0
26571.png,0
68739.png,1
74053.png,1
01854.png,1
20693.png,1
26407.png,1
14327.png,0
63185.png,1
90257.png,0
87903.png,0
32150.png,1
37609.png,0
87043.png,0
78960.png,1
08176.png,0
23065.png,0
84091.png,0
23106.png,0
04975.png,0
38509.png,0
82165.png,0
36075.png,1
72609.png,0
46853.png,0
34258.png,1
24810.png,1
28039.png,0
62147.png,0
50289.png,0
76342.png,0
01423.png,0
13620.png,1
69427.png,0
06534.png,0
31694.png,0
73248.png,0
48921.png,0
51283.png,0
17305.png,0
52698.png,0
43817.png,1
95726.png,0
89056.png,1
25847.png,1
53849.png,0
90128.png,0
15209.png,1
76914.png,1
65041.png,0
08137.png,0
87230.png,1
60257.png,1
84609.png,0
02814.png,1
28019.png,1
72984.png,1
89142.png,1
59128.png,1
94517.png,0
79140.png,0
14573.png,1
92534.png,0
96023.png,0
19653.png,1
72386.png,1
98530.png,1
38461.png,1
51694.png,1
85096.png,1
78014.png,0
78634.png,1
34598.png,1
05273.png,1
08571.png,0
17928.png,0
47320.png,0
87934.png,1
89076.png,1
40516.png,0
04629.png,0
57912.png,0
06127.png,0
64901.png,1
02657.png,1
75984.png,1
90612.png,0
17268.png,0
02471.png,0
61749.png,1
68950.png,0
18234.png,1
75920.png,0
45978.png,0
05476.png,0
01736.png,0
20159.png,0
24781.png,0
40167.png,0
56723.png,0
75846.png,1
09641.png,0
64198.png,0
59238.png,1
91286.png,0
38741.png,1
01467.png,0
25716.png,1
17358.png,1
36185.png,1
42376.png,0
71834.png,0
15920.png,1
16035.png,1
80193.png,0
70385.png,0
42187.png,0
74502.png,0
54691.png,0
87146.png,0
91584.png,0
86039.png,0
74608.png,1
47098.png,0
08317.png,0
29380.png,1
75498.png,1
34091.png,1
73619.png,1
35408.png,1
70649.png,1
81972.png,0
96083.png,0
29684.png,0
04732.png,0
19582.png,1
31284.png,0
24851.png,0
05947.png,0
51693.png,0
37491.png,0
60982.png,0
43570.png,0
63418.png,0
96081.png,1
35801.png,1
31604.png,1
56104.png,0
98346.png,0
70519.png,0
74150.png,1
52476.png,0
63920.png,0
06952.png,0
64925.png,0
72561.png,1
96037.png,0
70623.png,1
02561.png,1
41280.png,0
25381.png,0
19825.png,0
91082.png,1
43859.png,0
63859.png,0
26984.png,1
03942.png,0
90836.png,0
94256.png,0
26189.png,0
20685.png,1
26418.png,0
95780.png,0
42618.png,0
71925.png,0
27016.png,1
91072.png,0
21047.png,1
15072.png,0
97510.png,1
13748.png,0
74352.png,0
97815.png,0
26374.png,0
13970.png,0
89567.png,0
13875.png,1
01348.png,0
52681.png,1
63718.png,0
70564.png,0
63289.png,0
41368.png,1
78096.png,0
24738.png,0
79305.png,0
62357.png,0
71482.png,0
02536.png,0
82190.png,0
41875.png,1
71905.png,1
06293.png,1
87425.png,0
25768.png,0
80927.png,0
43971.png,1
24357.png,0
42970.png,0
97142.png,0
05793.png,0
51608.png,0
21385.png,1
68937.png,0
56973.png,0
79865.png,0
81374.png,1
92413.png,1
73250.png,0
28096.png,0
53642.png,0
47528.png,1
62019.png,0
75291.png,0
41782.png,0
10752.png,0
73162.png,1
01698.png,1
95326.png,1
84719.png,0
50934.png,1
43560.png,0
43162.png,1
37426.png,1
36470.png,0
17235.png,0
05824.png,0
85976.png,1
62483.png,1
45612.png,1
31605.png,0
68407.png,1
70634.png,0
42736.png,0
81759.png,1
76519.png,1
53908.png,0
39127.png,1
82163.png,1
65129.png,0
98514.png,0
08742.png,0
13528.png,1
59186.png,0
69780.png,0
01498.png,0
56472.png,0
75204.png,0
69054.png,0
58703.png,0
48513.png,0
17453.png,1
68751.png,0
53471.png,0
06715.png,0
30582.png,0
72689.png,0
86059.png,0
81942.png,1
15490.png,1
05726.png,0
57063.png,0
23154.png,0
19567.png,1
54978.png,1
84965.png,1
01746.png,0
31465.png,0
27514.png,1
48971.png,1
10539.png,0
90614.png,1
16372.png,0
98642.png,0
31527.png,0
04153.png,0
67859.png,0
35912.png,1
26378.png,0
17420.png,0
85394.png,1
30487.png,1
46095.png,0
65102.png,1
20615.png,0
52801.png,1
57203.png,0
03495.png,0
10972.png,0
07238.png,0
07261.png,1
97831.png,1
58247.png,1
98426.png,0
81576.png,1
17438.png,0
76402.png,0
74230.png,0
35924.png,0
61205.png,1
26137.png,0
39524.png,0
63129.png,1
90638.png,0
10583.png,0
96713.png,0
59123.png,0
52816.png,0
17548.png,0
80627.png,0
13570.png,0
81097.png,0
75260.png,0
54726.png,0
41983.png,0
97210.png,0
09273.png,0
37815.png,0
25314.png,1
56739.png,0
96745.png,0
63594.png,0
63451.png,0
93085.png,0
08957.png,0
85261.png,0
52168.png,0
93042.png,1
58740.png,0
96784.png,0
19406.png,1
64820.png,1
72064.png,0
34609.png,0
01743.png,0
85379.png,1
98016.png,1
09514.png,0
70948.png,1
73806.png,1
39067.png,1
86217.png,1
06147.png,0
37921.png,1
95810.png,1
70864.png,1
70912.png,0
28439.png,1
27835.png,0
47836.png,0
74963.png,0
50346.png,0
25849.png,0
23901.png,0
65201.png,0
94873.png,0
68154.png,1
83624.png,1
18379.png,0
91075.png,1
38912.png,1
65407.png,0
86207.png,0
83615.png,0
28403.png,0
53948.png,1
49173.png,0
64913.png,1
08134.png,0
10976.png,0
73508.png,0
42658.png,0
10254.png,0
37049.png,0
46021.png,1
89342.png,0
92086.png,0
42856.png,1
39861.png,0
68917.png,1
91240.png,0
24859.png,0
08423.png,0
20593.png,0
61590.png,0
68249.png,0
47289.png,0
63890.png,0
76219.png,0
02316.png,1
25807.png,0
95843.png,0
95163.png,0
76421.png,0
92064.png,1
69523.png,0
60839.png,1
52019.png,0
60985.png,1
98567.png,0
32480.png,0
84516.png,1
21083.png,0
08652.png,1
54731.png,1
36980.png,0
52439.png,1
17645.png,0
73910.png,1
02958.png,1
29308.png,1
10372.png,0
86023.png,1
52983.png,1
59871.png,1
62590.png,1
30761.png,0
91768.png,0
08591.png,0
86024.png,1
51894.png,1
26890.png,1
15809.png,0
83170.png,0
46527.png,0
54270.png,1
94870.png,0
74315.png,1
24570.png,0
36845.png,1
30684.png,0
91436.png,0
24698.png,0
47901.png,0
31847.png,1
37948.png,1
05479.png,0
56807.png,0
19072.png,0
54697.png,0
78459.png,1
83651.png,0
02975.png,0
59047.png,0
29786.png,1
59761.png,1
26507.png,0
35472.png,0
02857.png,1
05398.png,1
89156.png,1
35217.png,1
14097.png,0
30248.png,0
52407.png,1
12580.png,1
03659.png,0
95712.png,1
04729.png,0
56210.png,0
79285.png,0
65203.png,0
06514.png,0
45832.png,0
17253.png,1
84532.png,0
86172.png,1
56719.png,1
20598.png,0
91840.png,1
26784.png,1
86041.png,0
79463.png,1
29130.png,0
07159.png,0
26534.png,1
65183.png,0
28369.png,0
01943.png,1
94130.png,1
08924.png,0
52613.png,1
70613.png,0
35869.png,0
41607.png,1
35480.png,1
72514.png,0
06125.png,0
80265.png,0
89035.png,1
63472.png,0
29304.png,1
75931.png,1
92614.png,1
19085.png,0
64590.png,1
90681.png,0
37042.png,0
67849.png,0
02816.png,1
97013.png,1
04689.png,0
62573.png,1
03189.png,0
75496.png,1
62340.png,1
27014.png,0
57319.png,1
14059.png,1
10936.png,1
04295.png,0
21063.png,0
32147.png,1
97508.png,0
90817.png,1
89014.png,0
38259.png,0
58130.png,0
85192.png,0
35068.png,1
17530.png,0
60371.png,1
64935.png,0
69720.png,0
49831.png,0
12096.png,0
68309.png,1
48376.png,0
06842.png,0
36452.png,0
32781.png,0
32980.png,1
42175.png,0
35096.png,0
26371.png,0
97315.png,1
45382.png,1
54318.png,0
27981.png,0
60483.png,0
72345.png,1
78452.png,0
14297.png,0
72094.png,1
41873.png,1
86453.png,1
90564.png,1
45128.png,0
05986.png,0
98350.png,0
78219.png,0
30241.png,0
95130.png,0
75023.png,1
05614.png,1
46580.png,1
32956.png,0
16240.png,1
10384.png,0
24579.png,0
84673.png,1
61094.png,0
68324.png,1
36095.png,0
57469.png,0
01269.png,1
92817.png,1
03849.png,0
39120.png,0
57618.png,0
97436.png,1
25071.png,0
31902.png,0
03789.png,0
68294.png,0
72380.png,0
28470.png,0
02381.png,1
36210.png,0
82503.png,0
05463.png,0
09124.png,0
89613.png,0
86509.png,0
53064.png,0
21534.png,0
38962.png,0
78493.png,0
97230.png,1
19240.png,1
87016.png,0
09852.png,1
72903.png,0
59264.png,0
09468.png,1
60538.png,1
27518.png,0
98654.png,0
69057.png,1
50129.png,0
41209.png,0
87296.png,1
02538.png,0
04372.png,0
79302.png,0
37451.png,1
13470.png,0
71428.png,1
87324.png,0
92845.png,0
57302.png,1
79461.png,0
05617.png,0
54190.png,0
83560.png,0
01956.png,0
61458.png,1
03756.png,1
09765.png,0
64359.png,1
73549.png,0
87426.png,1
20395.png,0
21347.png,0
28516.png,0
23570.png,0
30819.png,0
01465.png,0
81054.png,0
60478.png,1
28157.png,0
30258.png,0
92170.png,0
64978.png,0
23859.png,1
84916.png,0
14726.png,1
62541.png,0
97685.png,0
46872.png,1
23576.png,0
53249.png,0
40312.png,0
10465.png,1
13067.png,1
46830.png,0
47625.png,0
57968.png,1
95720.png,1
35896.png,0
71502.png,0
18394.png,1
39870.png,1
17359.png,1
79062.png,1
16509.png,1
28614.png,1
62571.png,1
25174.png,0
08732.png,0
23178.png,0
86201.png,0
89153.png,0
70254.png,0
93702.png,0
78215.png,0
75601.png,0
52640.png,1
62859.png,0
42613.png,0
06823.png,1
17835.png,1
75462.png,0
73609.png,1
76894.png,0
73520.png,1
34618.png,1
31925.png,0
47982.png,0
31720.png,1
42690.png,1
40761.png,0
64705.png,0
50427.png,0
24967.png,1
30291.png,1
61537.png,0
38702.png,0
21748.png,0
01395.png,1
13924.png,0
81096.png,0
38170.png,0
82736.png,1
21387.png,0
57013.png,1
03896.png,1
50293.png,1
98723.png,1
93146.png,0
47830.png,0
65814.png,0
57162.png,1
92610.png,1
34592.png,0
83056.png,1
10278.png,0
07456.png,1
71042.png,1
47938.png,0
49061.png,0
90531.png,1
25791.png,0
98752.png,0
85346.png,0
59682.png,0
37629.png,1
34825.png,0
57481.png,0
19358.png,0
61732.png,0
68540.png,0
24791.png,0
97610.png,0
43780.png,0
47859.png,1
36875.png,1
24567.png,1
06914.png,1
61820.png,0
72605.png,1
74825.png,0
14306.png,0
24861.png,1
43609.png,0
69751.png,1
95071.png,0
94532.png,1
07412.png,1
53679.png,1
94281.png,0
07935.png,0
41358.png,0
31645.png,0
60487.png,1
28461.png,0
48307.png,0
25837.png,0
05276.png,0
28517.png,0
68193.png,0
41270.png,1
74862.png,1
12763.png,0
72810.png,0
02374.png,0
14906.png,0
51376.png,0
51730.png,0
89275.png,1
92308.png,0
16948.png,1
71089.png,1
82635.png,0
05164.png,0
75239.png,1
54891.png,1
79348.png,0
54683.png,0
92368.png,0
39102.png,0
23485.png,1
56310.png,0
42983.png,0
15208.png,1
56091.png,1
56213.png,0
12036.png,1
10395.png,0
86954.png,0
53270.png,1
71325.png,0
31270.png,0
96821.png,0
63124.png,0
19452.png,1
79146.png,0
94352.png,1
74509.png,0
65871.png,0
42836.png,1
86413.png,0
02543.png,0
35167.png,1
19678.png,1
34695.png,0
71452.png,0
07419.png,1
49701.png,1
21904.png,0
23698.png,0
13695.png,1
05832.png,0
15609.png,1
41578.png,0
14379.png,0
53812.png,1
82406.png,0
16439.png,1
07438.png,0
87436.png,1
14789.png,1
10489.png,1
92364.png,1
30785.png,0
